IS_OBSERVED,SOURCE,TARGET,TIME,TYPE,WEIGHT,EVENT_INTERVAL_ID,EVENT,INTEGER_TIME,TIME_POINT,TIME_UNIT,EVENT_INTERVAL,num.receivers,receiver.avg.ASL,sender.ASL,sender.receiver.abs.diff.ASL,receiver.pair.abs.diff.ASL,repetition,undirected.repetition,r.sub.rep.1,r.sub.rep.2,r.sub.rep.3,r.sub.rep.4,s.r.sub.rep.0,s.r.sub.rep.1,s.r.sub.rep.2,s.r.sub.rep.3,reciprocation,receiver.outdeg,sender.indeg,past.interaction.among.current.receivers,current.interaction.among.past.receivers,shared.sender,shared.receiver,cyclic.closure,transitive.closure
0,|ASL Senior Employee 3|,|ASL Senior Employee 5|,2011-06-13 01:00:00,,0.0,,15,1307919600000,7,3685020,7,1,0,0,0,0,0,0,0.99588262,0,0,0,0,0,0,0,0,0,0.05690599,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 5|,2011-06-13 01:00:00,,0.0,,15,1307919600000,7,3685020,7,1,0,0,0,0,0,0,0.99588262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 3|,2011-06-13 01:00:00,,0.0,,15,1307919600000,7,3685020,7,1,0,0,0,0,0,0,0.05690599,0,0,0,1.05484518,0.05690599,0,0,0,0,0.01900784,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Senior Employee 3|,2011-06-13 01:00:00,,0.0,,15,1307919600000,7,3685020,7,1,0,0,0,0,0,0,0.05690599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Senior Employee 3|,2011-06-13 01:00:00,,0.0,,15,1307919600000,7,3685020,7,1,0,0,0,0,0,0,0.05690599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Senior Employee 3|,2011-06-13 01:00:00,,0.0,,15,1307919600000,7,3685020,7,1,0,0,0,0,0,0,0.05690599,0,0,0,1.01489046,0,0,0,0,0,1.05484518,0,0.05690599,0.06002701,0,0,0.00108166
0,|ASL Senior Employee 5|,|ASL Senior Employee 3|,2011-06-13 01:00:00,,0.0,,15,1307919600000,7,3685020,7,1,0,0,0,0,0,0,0.05690599,0,0,0,0,0,0,0,0,0,0.99588262,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 3|,2011-06-13 01:00:00,,0.0,,15,1307919600000,7,3685020,7,1,0,0,0,0,0,0,0.05690599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Agent 1|,|Former Lufthansa Senior Employee 2|,2011-06-13 01:00:00,,0.0,,15,1307919600000,7,3685020,7,1,0,0,0,0,0,0,0,0,0,0,1.05484518,0,0,0,0,0,0.01900784,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|Former Lufthansa Senior Employee 2|,2011-06-13 01:00:00,,0.0,,15,1307919600000,7,3685020,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|Former Lufthansa Senior Employee 2|,2011-06-13 01:00:00,,0.0,,15,1307919600000,7,3685020,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|Former Lufthansa Senior Employee 2|,2011-06-13 01:00:00,,0.0,,15,1307919600000,7,3685020,7,1,0,0,0,0,0,0,0,0,0,0,1.01489046,0,0,0,0,0,1.05484518,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|Former Lufthansa Senior Employee 2|,2011-06-13 01:00:00,,0.0,,15,1307919600000,7,3685020,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99588262,0,0,0,0,0,0
1,|ASL Agent 1|,|ASL Senior Employee 3|,2011-10-27 00:00:00,email,1,8,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0.00000008,0,0,0,0.0000015,0.00000008,0,0,0,0,0.00000145,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Agent 1|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0.00000145,0,0,0,0,0,0,0,0,0.0000015,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Agent 1|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0.00000145,0,0,0,0,0,0,0,0,0.0000015,0,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Agent 1|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0.00000145,0.00000287,0.00000145,0,0,0,0.00000287,0.00000145,0,0,0.0000015,0.0000015,0.0000015,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|ASL Agent 1|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0.00000145,0,0,0,0,0,0,0,0,0.0000015,0.00000142,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Agent 1|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0.00000145,0,0,0,0,0,0,0,0.00000008,0.0000015,0.00000008,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Agent 1|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0.00000145,0,0,0,0,0,0,0,0,0.0000015,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 6|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0,0,0,0,0.0000015,0,0,0,0,0,0.00000145,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Senior Employee 6|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Senior Employee 6|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0,0,0,0,0.00000287,0,0,0,0,0,0.0000015,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|ASL Senior Employee 6|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000142,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Senior Employee 6|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000008,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 6|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 7|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0,0,0,0,0.0000015,0,0,0,0,0,0.00000145,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Senior Employee 7|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Senior Employee 7|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0,0,0,0,0.00000287,0,0,0,0,0,0.0000015,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|ASL Senior Employee 7|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000142,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Senior Employee 7|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000008,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 7|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 4|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0.00000142,0.00000287,0.0000015,0,0,0,0.0000015,0.0000015,0,0,0.00000145,0.00000287,0.00000145,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Senior Employee 4|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0.0000015,0,0,0,0,0,0,0,0,0.00000287,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Senior Employee 4|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0.0000015,0,0,0,0,0,0,0,0,0.00000287,0,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|ASL Senior Employee 4|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0.00000142,0.0000015,0,0,0,0,0,0,0,0.00000142,0.00000287,0.00000142,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Senior Employee 4|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0.0000015,0,0,0,0,0,0,0,0,0.00000287,0.00000008,0,0.00000008,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 4|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0.0000015,0,0,0,0,0,0,0,0,0.00000287,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 5|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0.00000142,0,0,0,0.0000015,0,0,0,0,0,0.00000145,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Senior Employee 5|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0.00000142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Senior Employee 5|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0.00000142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Senior Employee 5|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0.00000142,0.00000142,0.00000142,0,0,0,0.00000287,0.00000142,0,0,0,0,0.0000015,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Senior Employee 5|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0.00000142,0,0,0,0,0,0,0,0,0,0.00000008,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 5|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0.00000142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|Former Lufthansa Senior Employee 2|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000008,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Senior Employee 3|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0.00000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Senior Employee 3|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0.00000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Senior Employee 3|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0.00000008,0,0,0,0.00000287,0,0,0,0,0,0.0000015,0,0.00000008,0,0,0,0
0,|ASL Senior Employee 5|,|ASL Senior Employee 3|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0.00000008,0,0,0,0,0,0,0,0,0,0.00000142,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 3|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0.00000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Agent 1|,|Former Lufthansa Senior Employee 2|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0,0,0,0,0.0000015,0,0,0,0,0,0.00000145,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|Former Lufthansa Senior Employee 2|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|Former Lufthansa Senior Employee 2|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|Former Lufthansa Senior Employee 2|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0,0,0,0,0.00000287,0,0,0,0,0,0.0000015,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|Former Lufthansa Senior Employee 2|,2011-10-27 00:00:00,,0.0,,16,1319666400000,8,3880800,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000142,0,0,0,0,0,0
1,|ASL Agent 1|,|ASL Senior Employee 3|,2011-11-12 00:00:00,email,1,9,17,1321052400000,9,3903900,9,1,0,0,0,0,0.20423943,0.20423943,0.20423945,0,0,0,0.20423974,0.20423945,0,0,0,0,0.0000003,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Agent 1|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0.0000003,0,0,0,0,0,0,0,0,0.20423974,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Agent 1|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0.0000003,0,0,0,0,0,0,0,0,0.20423974,0,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Agent 1|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0.0000003,0.00000059,0.0000003,0,0,0,0.00000059,0.0000003,0,0,0.00000031,0.20423974,0.00000031,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|ASL Agent 1|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0.0000003,0,0,0,0,0,0,0,0,0.20423974,0.00000029,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Agent 1|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0.20423943,0.0000003,0,0,0,0,0,0,0,0.20423945,0.20423974,0.20423945,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Agent 1|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0.0000003,0,0,0,0,0,0,0,0,0.20423974,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 6|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0,0,0,0,0.20423974,0,0,0,0,0,0.0000003,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Senior Employee 6|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Senior Employee 6|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0,0,0,0,0.00000059,0,0,0,0,0,0.00000031,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|ASL Senior Employee 6|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000029,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Senior Employee 6|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20423945,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 6|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 7|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0,0,0,0,0.20423974,0,0,0,0,0,0.0000003,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Senior Employee 7|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Senior Employee 7|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0,0,0,0,0.00000059,0,0,0,0,0,0.00000031,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|ASL Senior Employee 7|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000029,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Senior Employee 7|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20423945,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 7|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 4|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0.00000029,0.00000059,0.00000031,0,0,0,0.20423974,0.00000031,0,0,0.0000003,0.00000059,0.0000003,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Senior Employee 4|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0.00000031,0,0,0,0,0,0,0,0,0.00000059,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Senior Employee 4|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0.00000031,0,0,0,0,0,0,0,0,0.00000059,0,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|ASL Senior Employee 4|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0.00000029,0.00000031,0,0,0,0,0,0,0,0.00000029,0.00000059,0.00000029,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Senior Employee 4|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0.00000031,0,0,0,0,0,0,0,0,0.00000059,0.20423945,0,0.00000002,0.00000006,0,0.00000006,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 4|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0.00000031,0,0,0,0,0,0,0,0,0.00000059,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 5|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0.00000029,0,0,0,0.20423974,0,0,0,0,0,0.0000003,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Senior Employee 5|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0.00000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Senior Employee 5|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0.00000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Senior Employee 5|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0.00000029,0.00000029,0.00000029,0,0,0,0.00000059,0.00000029,0,0,0,0,0.00000031,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Senior Employee 5|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0.00000029,0,0,0,0,0,0,0,0,0,0.20423945,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 5|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0.00000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|Former Lufthansa Senior Employee 2|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20423945,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Senior Employee 3|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0.20423945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Senior Employee 3|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0.20423945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Senior Employee 3|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0.20423945,0,0,0,0.00000059,0,0,0,0,0,0.00000031,0,0.00000002,0.00000006,0,0,0.00000006
0,|ASL Senior Employee 5|,|ASL Senior Employee 3|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0.20423945,0,0,0,0,0,0,0,0,0,0.00000029,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 3|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0.20423945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Agent 1|,|Former Lufthansa Senior Employee 2|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0,0,0,0,0.20423974,0,0,0,0,0,0.0000003,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|Former Lufthansa Senior Employee 2|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|Former Lufthansa Senior Employee 2|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|Former Lufthansa Senior Employee 2|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0,0,0,0,0.00000059,0,0,0,0,0,0.00000031,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|Former Lufthansa Senior Employee 2|,2011-11-12 00:00:00,,0.0,,17,1321052400000,9,3903900,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000029,0,0,0,0,0,0
1,|ASL Agent 1|,|ASL Senior Employee 3|,2011-11-18 00:00:00,email,1,10,18,1321570800000,10,3912540,10,1,0,0,0,0,0.66479406,0.66479406,0.66479407,0,0,0,0.66479423,0.66479407,0,0,0,0,0.00000016,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Agent 1|,2011-11-18 00:00:00,,0.0,,18,1321570800000,10,3912540,10,1,0,0,0,0,0,0,0.00000016,0,0,0,0,0,0,0,0,0.66479423,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Agent 1|,2011-11-18 00:00:00,,0.0,,18,1321570800000,10,3912540,10,1,0,0,0,0,0,0,0.00000016,0,0,0,0,0,0,0,0,0.66479423,0,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Agent 1|,2011-11-18 00:00:00,,0.0,,18,1321570800000,10,3912540,10,1,0,0,0,0,0.00000016,0.00000032,0.00000016,0,0,0,0.00000032,0.00000016,0,0,0.00000017,0.66479423,0.00000017,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|ASL Agent 1|,2011-11-18 00:00:00,,0.0,,18,1321570800000,10,3912540,10,1,0,0,0,0,0,0,0.00000016,0,0,0,0,0,0,0,0,0.66479423,0.00000016,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Agent 1|,2011-11-18 00:00:00,,0.0,,18,1321570800000,10,3912540,10,1,0,0,0,0,0,0.66479406,0.00000016,0,0,0,0,0,0,0,0.66479407,0.66479423,0.66479407,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Agent 1|,2011-11-18 00:00:00,,0.0,,18,1321570800000,10,3912540,10,1,0,0,0,0,0,0,0.00000016,0,0,0,0,0,0,0,0,0.66479423,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 6|,2011-11-18 00:00:00,,0.0,,18,1321570800000,10,3912540,10,1,0,0,0,0,0,0,0,0,0,0,0.66479423,0,0,0,0,0,0.00000016,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Senior Employee 6|,2011-11-18 00:00:00,,0.0,,18,1321570800000,10,3912540,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Senior Employee 6|,2011-11-18 00:00:00,,0.0,,18,1321570800000,10,3912540,10,1,0,0,0,0,0,0,0,0,0,0,0.00000032,0,0,0,0,0,0.00000017,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|ASL Senior Employee 6|,2011-11-18 00:00:00,,0.0,,18,1321570800000,10,3912540,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000016,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Senior Employee 6|,2011-11-18 00:00:00,,0.0,,18,1321570800000,10,3912540,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66479407,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 6|,2011-11-18 00:00:00,,0.0,,18,1321570800000,10,3912540,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 7|,2011-11-18 00:00:00,,0.0,,18,1321570800000,10,3912540,10,1,0,0,0,0,0,0,0,0,0,0,0.66479423,0,0,0,0,0,0.00000016,0,0,0,0,0,0
